2.807900 5000
5.623400 10000
8.429300 15000
11.218200 20000
14.039500 25000
16.900100 30000
19.710900 35000
22.622300 40000
25.382400 45000
28.218800 50000
31.063200 55000
33.821600 60000
36.689100 65000
39.483000 70000
42.330000 75000
45.104300 80000
48.160900 85000
50.845400 90000
53.624500 95000
56.415100 100000
